,StationName,county,Town,lat,lon,IIiii,tTime,dFy,fFy,T,Tx,Tn,VV,RR
237,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-13 17:00:00,43,111,80,90,80,4703,0
238,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-13 18:00:00,354,66,68,75,68,3834,0
239,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-13 18:00:00,16,164,62,64,61,5128,0
240,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-13 18:00:00,28,100,71,80,71,4566,0
241,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-13 19:00:00,343,55,62,68,62,3810,0
242,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-13 19:00:00,10,158,58,61,58,4875,0
243,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-13 19:00:00,23,124,65,71,65,4726,0
244,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-15 18:00:00,89,38,94,105,94,4894,0
245,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-15 18:00:00,60,93,99,100,98,9978,0
246,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-15 18:00:00,60,83,97,99,97,10389,0
247,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-15 19:00:00,81,15,84,94,84,4399,0
248,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-15 19:00:00,62,95,101,102,99,10471,0
249,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-15 19:00:00,61,76,95,97,95,9133,0
250,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-17 19:00:00,307,27,88,89,87,5578,0
251,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-17 19:00:00,13,99,94,94,90,14845,0
252,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-17 19:00:00,6,51,82,83,82,6773,2
253,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-17 20:00:00,282,21,87,88,87,5666,0
254,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-17 20:00:00,16,114,99,100,95,30000,0
255,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-17 20:00:00,341,61,81,82,81,6023,2
256,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-17 21:00:00,310,26,89,89,87,8299,0
257,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-17 21:00:00,25,129,100,100,99,30000,0
258,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-17 21:00:00,326,73,80,80,80,7650,1
259,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-19 19:00:00,72,22,94,108,94,8454,0
260,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-19 19:00:00,56,77,106,108,105,30000,0
261,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-19 19:00:00,66,64,101,103,100,22377,0
262,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-19 20:00:00,86,12,85,94,84,8075,0
263,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-19 20:00:00,58,75,108,109,106,30000,0
264,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-19 20:00:00,32,60,104,105,102,23411,0
265,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-19 21:00:00,348,19,87,91,84,10282,0
266,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-19 21:00:00,49,70,105,109,105,30000,0
267,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-19 21:00:00,19,60,98,104,98,17722,0
268,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 06:00:00,291,24,110,111,109,6234,1
269,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 06:00:00,19,65,112,112,107,18118,1
270,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 06:00:00,20,26,108,113,108,106,0
271,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 07:00:00,307,22,110,111,110,8195,1
272,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 07:00:00,14,69,111,111,108,4659,0
273,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 07:00:00,13,41,112,112,108,551,2
274,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 08:00:00,326,27,114,114,110,4561,0
275,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 08:00:00,20,73,110,112,109,272,6
276,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 08:00:00,18,31,114,115,111,240,1
277,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 09:00:00,326,28,121,122,114,8516,1
278,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 09:00:00,21,70,109,111,109,209,17
279,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 09:00:00,30,29,112,117,112,132,0
280,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 10:00:00,327,33,124,125,122,5812,1
281,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 10:00:00,12,61,112,113,110,4591,2
282,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 10:00:00,15,47,121,122,111,5069,0
283,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 11:00:00,300,45,124,125,124,7711,1
284,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 11:00:00,357,81,115,115,112,9547,0
285,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 11:00:00,37,47,125,127,121,4861,0
286,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 12:00:00,281,41,127,127,124,9541,3
287,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 12:00:00,358,92,117,117,110,5118,0
288,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 12:00:00,44,48,130,130,124,3306,0
289,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 13:00:00,293,47,133,135,127,12509,4
290,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 13:00:00,347,95,117,120,115,12061,0
291,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 13:00:00,19,30,128,132,126,463,37
292,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 14:00:00,296,57,140,140,133,29071,0
293,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 14:00:00,342,98,118,118,114,9129,30
294,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 14:00:00,28,29,136,136,127,384,63
295,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 15:00:00,302,45,144,144,140,30000,0
296,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 15:00:00,344,89,117,122,117,11208,2
297,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 15:00:00,53,50,123,136,123,146,0
298,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 16:00:00,328,50,145,145,144,30000,0
299,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 16:00:00,351,100,120,121,117,30000,1
300,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 16:00:00,46,51,134,134,120,8947,0
301,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 17:00:00,304,61,138,145,138,23818,0
302,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 17:00:00,351,104,119,120,119,30000,0
303,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 17:00:00,21,59,134,136,131,17281,0
304,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 18:00:00,302,47,135,138,135,18978,0
305,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 18:00:00,3,157,122,122,118,30000,0
306,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 18:00:00,355,58,136,136,133,21324,0
307,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 19:00:00,298,54,126,135,126,4967,4
308,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 19:00:00,352,141,121,123,120,30000,0
309,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 19:00:00,346,112,137,139,136,30000,0
310,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-02 07:00:00,313,44,52,52,52,7753,0
311,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-02 07:00:00,17,162,63,64,62,8223,0
312,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-02 07:00:00,337,108,47,47,45,10693,1
313,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-02 08:00:00,323,58,53,53,52,9509,0
314,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-02 08:00:00,11,152,64,65,62,9459,0
315,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-02 08:00:00,343,107,49,49,47,12738,0
316,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-02 09:00:00,294,54,56,57,53,9786,0
317,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-02 09:00:00,5,152,65,68,63,8677,0
318,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-02 09:00:00,338,116,52,52,49,14853,0
319,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-02 10:00:00,316,58,51,56,51,4242,3
320,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-02 10:00:00,13,167,64,66,64,4706,0
321,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-02 10:00:00,339,125,50,53,50,9493,0
322,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-02 11:00:00,294,58,56,56,50,5549,6
323,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-02 11:00:00,5,151,61,66,60,2762,7
324,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-02 11:00:00,333,143,48,50,48,6945,0
325,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-02 12:00:00,308,50,66,67,56,12961,1
326,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-02 12:00:00,2,153,65,66,59,3994,19
327,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-02 12:00:00,337,117,54,54,49,15314,0
328,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-02 13:00:00,344,59,70,70,65,19564,0
329,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-02 13:00:00,11,158,69,69,65,6161,0
330,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-02 13:00:00,330,119,59,59,54,11814,5
331,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-02 14:00:00,306,51,71,72,70,15214,0
332,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-02 14:00:00,15,160,68,70,67,6553,0
333,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-02 14:00:00,341,111,60,60,59,15916,0
334,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-02 15:00:00,340,55,71,72,71,16095,0
335,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-02 15:00:00,10,152,68,70,68,3798,0
336,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-02 15:00:00,344,101,61,61,60,15533,0
337,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-02 16:00:00,346,58,69,71,69,14750,0
338,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-02 16:00:00,10,163,66,68,66,4828,0
339,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-11 13:00:00,278,95,104,104,97,4634,0
340,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-11 13:00:00,8,167,82,86,80,6897,0
341,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-11 13:00:00,349,103,98,100,95,6784,0
342,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-11 14:00:00,282,87,104,106,102,4897,0
343,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-11 14:00:00,11,162,84,84,82,10269,0
344,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-11 14:00:00,15,106,103,103,98,7143,0
345,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-11 15:00:00,302,92,104,108,104,5630,0
346,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-11 15:00:00,15,161,82,85,81,14932,0
347,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-11 15:00:00,23,116,100,105,100,6920,0
348,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-13 14:00:00,302,98,93,98,93,3849,0
349,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-13 14:00:00,10,197,75,80,75,4470,0
350,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-13 14:00:00,45,96,109,117,109,6370,0
351,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-13 15:00:00,295,82,93,96,88,3704,0
352,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-13 15:00:00,14,194,72,76,71,4187,0
353,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-13 15:00:00,19,102,101,109,101,5253,0
354,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-13 16:00:00,296,78,88,94,88,3935,0
355,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-13 16:00:00,13,185,69,72,68,4582,0
356,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-13 16:00:00,17,118,90,101,90,4933,0
357,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-15 15:00:00,68,65,125,129,124,9874,0
358,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-15 15:00:00,48,82,107,111,107,20175,0
359,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-15 15:00:00,76,79,116,128,116,10316,0
360,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-15 16:00:00,72,65,115,125,115,10075,0
361,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-15 16:00:00,47,89,104,108,104,11322,0
362,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-15 16:00:00,73,78,108,116,108,12429,0
363,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-15 17:00:00,80,52,105,115,105,6382,0
364,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-15 17:00:00,64,94,100,104,100,10356,0
365,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-15 17:00:00,57,93,99,108,99,14034,0
366,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-17 16:00:00,311,40,90,93,90,4011,4
367,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-17 16:00:00,7,109,89,89,87,11513,1
368,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-17 16:00:00,334,68,83,83,82,7401,1
369,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-17 17:00:00,325,33,89,90,89,4267,6
370,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-17 17:00:00,18,113,86,90,86,7268,3
371,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-17 17:00:00,337,71,83,83,82,7844,3
372,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-17 18:00:00,297,20,88,89,87,4687,0
373,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-17 18:00:00,13,117,90,90,86,10890,3
374,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-17 18:00:00,9,55,83,83,83,7029,0
375,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-19 17:00:00,77,60,121,136,121,19473,0
376,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-19 17:00:00,57,72,108,114,108,30000,0
377,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-19 17:00:00,68,70,110,118,110,29191,0
378,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-19 18:00:00,70,39,108,121,108,13011,0
379,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-19 18:00:00,52,69,107,107,104,30000,0
380,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-19 18:00:00,76,61,103,110,103,23811,0
381,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-22 16:00:00,294,51,104,105,102,6151,15
382,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-22 16:00:00,360,79,98,103,97,3001,18
383,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-22 16:00:00,314,75,108,109,105,13600,13
384,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-22 17:00:00,289,54,105,105,104,10210,11
385,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-22 17:00:00,321,76,98,99,98,4021,61
386,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-22 17:00:00,340,68,110,110,108,20902,9
387,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-22 18:00:00,297,55,106,106,105,3544,3
388,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-22 18:00:00,323,60,100,101,98,5011,6
389,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-22 18:00:00,326,60,112,112,110,21967,6
390,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-22 19:00:00,289,45,107,107,106,9165,4
391,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-22 19:00:00,330,70,100,100,100,352,15
392,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-22 19:00:00,325,50,112,114,112,8170,7
393,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-22 20:00:00,308,35,108,108,107,7793,9
394,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-22 20:00:00,305,59,100,100,100,176,24
395,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-22 20:00:00,353,52,113,113,112,12889,15
396,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-22 21:00:00,300,30,108,108,107,7036,15
397,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-22 21:00:00,25,56,103,104,100,4892,12
398,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-22 21:00:00,336,50,116,116,113,18819,18
399,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-22 22:00:00,296,33,109,109,108,7224,6
400,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-22 22:00:00,32,63,104,105,103,3932,18
401,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-22 22:00:00,325,33,113,117,113,901,11
402,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-22 23:00:00,288,28,109,109,109,3797,5
403,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-22 23:00:00,298,53,103,104,103,2825,9
404,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-22 23:00:00,217,20,112,113,111,2486,13
405,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 00:00:00,280,36,110,110,109,9664,5
406,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 00:00:00,306,41,104,104,102,4084,9
407,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 00:00:00,311,25,112,112,110,942,6
408,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 01:00:00,269,23,109,110,109,2883,13
409,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 01:00:00,300,50,102,104,102,163,6
410,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 01:00:00,307,30,109,114,109,172,13
411,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 02:00:00,270,17,109,109,108,2727,22
412,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 02:00:00,303,41,102,102,101,686,13
413,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 02:00:00,312,18,109,110,108,154,7
414,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 03:00:00,289,42,108,109,108,7962,20
415,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 03:00:00,292,37,106,106,102,4867,12
416,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 03:00:00,104,26,110,112,109,165,10
417,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 04:00:00,298,26,109,109,108,5915,0
418,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 04:00:00,304,66,103,107,103,141,18
419,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 04:00:00,324,49,114,114,110,4822,3
420,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-01-23 05:00:00,301,19,109,109,109,5260,1
421,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-01-23 05:00:00,25,57,107,107,102,2174,1
422,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-01-23 05:00:00,339,41,113,115,113,221,3
423,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-01 03:00:00,293,26,69,69,68,4372,0
424,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-01 03:00:00,24,109,81,81,80,10557,0
425,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-01 03:00:00,7,71,69,69,68,7569,0
426,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-01 04:00:00,279,25,66,69,66,4337,0
427,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-01 04:00:00,32,108,81,81,81,10448,0
428,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-01 04:00:00,6,64,62,69,62,5221,1
429,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-01 05:00:00,301,27,66,67,66,4590,0
430,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-01 05:00:00,33,108,79,81,79,9445,0
431,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-01 05:00:00,343,66,60,62,60,3227,4
432,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-01 06:00:00,304,38,67,67,66,5193,0
433,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-01 06:00:00,24,123,80,80,79,9687,0
434,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-01 06:00:00,346,72,60,61,59,3841,3
435,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-01 07:00:00,317,36,66,67,66,4944,0
436,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-01 07:00:00,25,158,79,80,78,9073,0
437,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-01 07:00:00,344,80,61,61,59,4304,4
438,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-01 08:00:00,330,29,65,68,65,3979,1
439,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-01 08:00:00,25,162,79,81,78,6893,0
440,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-01 08:00:00,347,82,59,61,59,3769,2
441,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-01 09:00:00,302,36,64,65,62,2669,6
442,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-01 09:00:00,23,148,76,80,75,6304,0
443,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-01 09:00:00,340,85,58,59,58,3729,7
