,IIiii,tTime,dF2,fF2,dF10,fF10,dFx,fFx,t_Fx,dF,fF,dFy,fFy,t_Fy,RR,FellRain,FellRainAmount,T,Tx,t_Tx,Tn,t_Tn,U,Un,t_Un,E,Td,P,Px,t_Px,Pn,t_Pn,D,Dx,t_Dx,Dn,t_Dn,D05,D10,D15,D20,D40,D80,D160,D320,L,P0,VV,R01,R02,R03,R04,R05,R06,R07,R08,R09,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60
41,58669,2022-01-26 06:00:00,30,68,30,64,36,77,,18,70,37,113,,0,,,84,84,,84,,92,91,,101,72,10137,10137,,10133,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10231,5555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,58653,2022-01-26 07:00:00,149,70,150,76,149,90,,147,71,149,103,,2,,,12,16,,12,,100,100,,67,12,8645,8645,,8637,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10242,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,58661,2022-01-26 07:00:00,354,18,351,21,354,21,,356,13,348,29,,0,,,86,86,,84,,84,82,,94,61,10235,10235,,10227,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10240,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,58662,2022-01-26 07:00:00,343,69,342,73,341,84,,336,80,332,101,,1,,,72,73,,71,,94,94,,95,63,10177,10179,,10172,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10253,2280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,58663,2022-01-26 07:00:00,350,90,353,88,1,93,,349,90,9,113,,0,,,81,81,,79,,93,91,,100,70,10125,10125,,10119,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10245,3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,58668,2022-01-26 07:00:00,68,68,70,65,56,77,,65,67,49,108,,0,,,83,83,,81,,93,92,,102,72,10085,10086,,10081,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10235,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,58669,2022-01-26 07:00:00,30,73,28,68,36,74,,17,67,21,121,,0,,,85,85,,84,,92,91,,102,73,10141,10141,,10137,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10235,6740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,58653,2022-01-26 08:00:00,163,85,159,86,153,98,,163,81,152,110,,1,,,15,15,,11,,100,100,,68,15,8646,8646,,8642,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10241,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,58661,2022-01-26 08:00:00,345,22,345,20,348,23,,348,24,348,30,,0,,,85,86,,85,,84,84,,93,60,10234,10236,,10232,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10239,5294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,58662,2022-01-26 08:00:00,343,52,345,52,345,77,,342,51,348,96,,3,,,70,72,,69,,100,94,,100,70,10177,10181,,10177,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10253,1685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,58663,2022-01-26 08:00:00,8,84,359,80,358,96,,10,82,354,112,,0,,,80,81,,79,,91,91,,98,66,10126,10127,,10125,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10246,4942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,58668,2022-01-26 08:00:00,61,65,60,69,63,81,,86,61,58,116,,0,,,82,84,,81,,92,92,,100,70,10088,10089,,10085,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10238,2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,58669,2022-01-26 08:00:00,23,65,27,67,23,76,,21,65,32,115,,0,,,86,86,,84,,92,91,,103,74,10141,10144,,10140,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10235,6710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,58653,2022-01-26 09:00:00,163,83,162,84,156,97,,160,86,157,109,,3,,,21,21,,14,,100,100,,71,21,8647,8647,,8643,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10241,-9999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,58661,2022-01-26 09:00:00,353,22,348,25,349,27,,352,22,347,39,,0,,,88,88,,85,,83,83,,94,61,10234,10235,,10232,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10239,5815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,58662,2022-01-26 09:00:00,346,71,348,68,348,76,,350,66,344,93,,0,,,73,73,,69,,100,100,,102,73,10180,10181,,10177,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10256,2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,58663,2022-01-26 09:00:00,355,79,359,76,352,81,,356,77,9,97,,0,,,80,81,,79,,93,91,,100,69,10129,10129,,10125,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10249,3252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,58668,2022-01-26 09:00:00,63,68,62,68,56,81,,64,79,57,107,,0,,,84,84,,82,,92,91,,101,72,10091,10091,,10086,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10241,3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,58669,2022-01-26 09:00:00,20,63,18,60,19,76,,57,28,19,105,,0,,,85,87,,85,,92,91,,102,73,10145,10147,,10140,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10239,6548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,58653,2022-01-26 10:00:00,160,94,159,89,159,89,,160,103,161,107,,1,,,22,23,,20,,100,100,,72,22,8649,8650,,8647,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10242,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,58661,2022-01-26 10:00:00,339,14,349,11,348,25,,335,14,1,30,,0,,,90,90,,88,,82,80,,94,61,10237,10238,,10233,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10242,6325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,58662,2022-01-26 10:00:00,339,82,340,81,340,82,,347,67,346,93,,0,,,75,75,,72,,100,100,,104,75,10180,10182,,10178,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10256,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,58663,2022-01-26 10:00:00,2,78,5,79,1,87,,5,75,359,103,,0,,,80,82,,80,,93,93,,100,69,10128,10128,,10124,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10248,4535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,58668,2022-01-26 10:00:00,53,82,50,79,54,82,,62,87,52,115,,0,,,83,84,,83,,92,91,,101,71,10091,10093,,10089,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10241,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,58669,2022-01-26 10:00:00,23,57,20,47,18,73,,34,39,12,109,,0,,,87,88,,85,,92,91,,103,75,10147,10148,,10144,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10241,6720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,58653,2022-01-26 11:00:00,157,101,158,96,156,98,,157,106,166,117,,2,,,26,26,,22,,100,100,,74,26,8645,8650,,8645,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10237,-9999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67,58661,2022-01-26 11:00:00,339,11,335,19,332,25,,344,12,332,32,,0,,,91,92,,90,,86,82,,99,69,10231,10237,,10230,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10236,3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,58662,2022-01-26 11:00:00,339,67,339,62,341,81,,339,76,342,93,,1,,,77,78,,74,,99,99,,104,76,10176,10180,,10175,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10252,3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,58663,2022-01-26 11:00:00,356,76,1,78,358,88,,352,66,4,104,,0,,,80,81,,79,,93,91,,100,69,10124,10129,,10124,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10244,4062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,58668,2022-01-26 11:00:00,60,63,57,69,50,84,,54,52,56,100,,0,,,84,84,,82,,94,92,,104,75,10087,10092,,10087,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10237,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,58669,2022-01-26 11:00:00,18,61,18,54,17,68,,7,59,32,98,,0,,,89,91,,86,,93,91,,106,78,10142,10147,,10142,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10236,7239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,58653,2022-01-26 12:00:00,151,89,153,88,156,102,,150,83,153,114,,2,,,27,28,,26,,100,100,,74,27,8641,8646,,8641,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10234,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,58661,2022-01-26 12:00:00,346,22,353,22,331,24,,347,23,338,30,,2,,,90,91,,90,,90,86,,103,74,10225,10231,,10225,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10230,2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74,58662,2022-01-26 12:00:00,337,57,334,59,339,68,,335,56,339,84,,0,,,76,77,,75,,100,100,,104,76,10170,10176,,10170,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10246,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,58663,2022-01-26 12:00:00,353,81,353,79,359,79,,353,79,348,93,,0,,,83,83,,80,,95,93,,104,75,10118,10123,,10118,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10238,2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,58668,2022-01-26 12:00:00,57,81,54,81,54,81,,64,64,46,109,,0,,,84,84,,83,,96,94,,106,78,10077,10087,,10077,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10227,2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,58669,2022-01-26 12:00:00,17,79,19,73,20,74,,15,65,17,110,,0,,,87,91,,87,,98,93,,110,84,10131,10142,,10131,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10225,5964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,58653,2022-01-26 13:00:00,153,85,155,82,155,89,,154,90,151,101,,1,,,30,31,,28,,100,100,,76,30,8631,8641,,8631,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10220,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,58661,2022-01-26 13:00:00,19,12,9,16,350,25,,17,15,356,31,,2,,,91,92,,90,,92,90,,106,79,10212,10225,,10212,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10217,3526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,58662,2022-01-26 13:00:00,335,69,335,71,334,73,,346,67,341,87,,1,,,76,77,,75,,100,100,,104,76,10158,10170,,10158,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10234,2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,58663,2022-01-26 13:00:00,359,84,358,81,355,89,,357,88,352,101,,1,,,84,85,,82,,97,95,,107,80,10104,10117,,10104,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10224,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,58668,2022-01-26 13:00:00,65,81,68,78,51,83,,58,97,46,110,,0,,,84,85,,84,,97,96,,107,80,10066,10077,,10066,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10216,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,58669,2022-01-26 13:00:00,19,68,21,65,20,73,,5,83,31,105,,0,,,88,88,,86,,98,98,,111,85,10123,10131,,10123,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10217,8569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,58653,2022-01-26 14:00:00,160,91,157,96,156,98,,159,96,152,109,,2,,,31,31,,30,,100,100,,76,31,8625,8631,,8625,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10215,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85,58661,2022-01-26 14:00:00,353,26,1,22,1,22,,354,32,354,35,,0,,,92,92,,90,,92,91,,107,80,10207,10212,,10207,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10212,2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,58662,2022-01-26 14:00:00,332,61,330,61,340,79,,338,64,341,92,,0,,,77,79,,76,,100,100,,105,77,10150,10157,,10150,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10226,2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,58663,2022-01-26 14:00:00,0,81,2,81,6,85,,4,83,8,103,,0,,,85,86,,83,,96,96,,106,79,10098,10105,,10097,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10218,2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,58668,2022-01-26 14:00:00,58,74,55,77,63,85,,52,93,55,115,,0,,,86,86,,84,,97,97,,108,82,10060,10068,,10060,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10210,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,58669,2022-01-26 14:00:00,17,68,18,61,19,70,,19,77,6,105,,0,,,87,89,,87,,100,98,,112,87,10115,10123,,10115,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10209,5823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,58653,2022-01-26 15:00:00,159,99,159,98,158,100,,161,100,157,117,,0,,,31,33,,31,,100,100,,76,31,8625,8625,,8623,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10215,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,58661,2022-01-26 15:00:00,356,18,352,19,359,27,,355,22,358,35,,3,,,93,93,,91,,94,92,,110,84,10203,10208,,10203,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10208,2419,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,58662,2022-01-26 15:00:00,335,65,335,61,334,64,,339,59,337,86,,0,,,80,80,,76,,100,100,,107,80,10148,10150,,10148,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10224,4395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,58663,2022-01-26 15:00:00,358,83,356,82,358,90,,352,81,356,110,,0,,,87,89,,85,,96,96,,108,81,10096,10099,,10096,,-9999,-9999,,-9999,,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,10215,4157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
